id,title,summary,l2_category,confidence,method,flag,corrected_l2
ab87c17540ea1791,第12批国家组织药品集中带量采购温馨提示,来源： 上海阳光医药采购网。 请参与报价的企业注意时间节点和地点，预留充足的安检及签到时间， 同时 综合考虑天气交通等因素，合理做好路线和时间安排 ， 避免迟到 。 当前正值酷暑天气，请各位企业代表注意防暑。,其他/综合,0.5785,semantic,,
a6e6ba2fad209385,马杰教授专访：赛浦生物的创新之路,2026 年 5 月，赛浦生物自主研发的 3D 间充质干细胞注射液（SPSC-001）治疗缺血性脑卒中的新药临床试验申请获国家药监局药品审评中心正式受理。 与此同时，公司另一款全球首创用于过敏性鼻炎的基因修饰外泌体鼻喷制剂（Exo-001）正在加速临床前研究，计划 2027 年提交 IND 申报。 作为知名教授和博士生导师，马杰教授在学术界早已硕果累累。,1.1 小分子创新药,0.5838,semantic,,
e596f2aad906c39d,万华化学，TDI再突破,2026年7月25日消息，国家知识产权局信息显示，万华化学集团股份有限公司新获得一项发明专利授权，该专利名为“甲苯二异氰酸酯生产系统以及甲苯二异氰酸酯生产方法”，授权公告号CN121338372B，授权公告日为2026年7月24日，申请日期为2025年10月20日。 专利摘要显示，本申请公开了一种甲苯二异氰酸酯生产系统以及甲苯二异氰酸酯生产方法，其包括精馏塔、间壁塔以及用于连接精馏塔与间壁塔的管路,其他/综合,0.5845,semantic,,
aa7bac7d36e0f962,辉瑞/BioNTech针对变异毒株的新冠疫苗获批上市,辉瑞于7月29日对外宣布，该公司与BioNTech SE联合研发的新一代新冠疫苗已经获得 欧盟委员会 批准，这是一种针对XFG变异株的新冠疫苗，用于6个月及以上人群的主动免疫，以预防SARS-CoV-2引起的新冠肺炎。 此次适应性调整基于欧洲药品管理局（EMA）紧急工作组（ETF）的建议，该工作组建议将新冠疫苗更新为针对JN.1谱系的XFG变异株， 用于2026-2027季节。 ETF表示：“证据,1.2 生物药（抗体/蛋白/核酸/ADC/XDC偶联药物）,0.5873,semantic,,
05614a122e4dbb33,距撤销不足5个月：氟吡菌酰胺炭疽病登记2026年12月起废止,不再批准氟吡菌酰胺用于炭疽病的登记；自2026年12月1日起，撤销氟吡菌酰胺已登记产品在炭疽病上的登记使用范围。 仅有炭疽病登记使用范围的氟吡菌酰胺农药登记证有效期截至2028年12月31日，相关企业应在登记证有效期内完成登记变更。 经中国农药信息网查询，目前氟吡菌酰胺涉及炭疽病防治的登记证共8个，应用作物涵盖荔枝、黄瓜、桃树、芒果、豇豆、辣椒。,其他/综合,0.5886,semantic,,
6f6c8953372b82d9,17名执业药师挂证被处罚,摘要：近日，贵州、河南和山西 药监局发布了执业药师处罚通知，17名执业药师因挂证被处罚。 经核查，何峰等13人存在《执业药师注册证》挂靠行为。 依据《执业药师注册管理办法》第三十四条规定，撤销该药师《执业药师注册证》。,其他/综合,0.5888,semantic,,
8557c15b58b3714a,地方丨吉林：《吉林省药物滥用监测管理办法（征求意见稿)》,7 月 2 8 日， 吉林药监局发布《吉林省药物滥用监测管理办法（征求意见稿 )》（下称《意见稿》） 。 《 意见稿 》 明确 ，本办法适用于省药品监督管理局、省公安厅、省司法厅等部门在各自职责范围内履行药物滥用监测职责，加强系统内药物滥用监测工作管理，推进系统内相关机构履职尽责。 省卫生健康委配合省药品监督管理局，推进自愿戒毒医疗机构开展药物滥用监测工作。,其他/综合,0.5897,semantic,,
008ce8aaa37ee445,中国生物制药，成立印尼合资公司,7月27日，中国生物制药宣布与印尼上市公司PT Tempo Scan Pacific Tbk签署合资协议，共同成立PT TEMPO CTTQ BIOPHARMACEUTICAL INDONESIA（TCBI）。 根据协议，中国生物制药持有TCBI 51%股权，Tempo Scan持有49%。 合资公司将聚焦于药品注册、临床开发、医学事务、市场准入及全品类药品的商业化，并适时评估未来在印尼开展本地化,其他/综合,0.5898,semantic,,
8643d2d2338027ed,国家药监局批准四款新药上市,国家药监局附条件批准盐酸伊司特韦片上市 近日，国家药监局附条件批准西湖制药（杭州）有限公司申报的 1 类创新药盐酸伊司特韦片上市。 该药品为口服小分子新冠病毒感染治疗药物，用于治疗成人轻型、中型新型冠状病毒感染（ COVID-19 ）。 患者应在医师指导下严格按说明书用药。,1.1 小分子创新药,0.5907,semantic,,
de955650dc9fa851,联笃生物填补国产空白，肾病无创诊断方案“拿证”了！,近日，南京江北新区生命健康办园区南京大学人工智能生物医药技术研究院孵化企业联笃生物自主研发抗磷脂酶A2受体抗体IgG测定试剂盒（化学发光免疫分析法） 取得江苏省药监局颁发医疗器械注册证（苏械注准 20262401070），标志联笃生物肾病诊断管线实现合规商业化落地，为国内特发性膜性肾病临床无创筛查、疗效监测提供全新国产标准化检测方案。 原发性膜性肾病（IMN）是肾病综合征高发类型，传统确诊高度依赖,其他/综合,0.5923,semantic,,
a11947753a8ec0b2,美宜佳与蒙牛、伊利、统一、康师傅、百事、东鹏等10家品牌签约全国联采合作,美通社消息：7月28日，"不忘初心，质启新程"美宜佳29周年伙伴大会暨答谢晚宴在东莞总部举行，来自全国的厂商、加盟商等核心合作伙伴齐聚一堂、共谋发展。 会上，美宜佳正式发布新阶段升级发展规划，宣布从规模驱动转向质量驱动、高质量可持续发展的全新阶段。 据中国连锁经营协会(CCFA)《2026年中国便利店Top100》，美宜佳以40147家门店蝉联榜首，是全国门店数量排名第一的便利店品牌。,其他/综合,0.5934,semantic,,
4e8b1ecfca6d0df4,国信证券：医药行业专题报告——26Q2医药持仓创新低，关注板块估值修复机会,,1.1 小分子创新药,0.5934,semantic_fallback,,
6710f0d95a6c3760,康方生物与安领科生物达成新药临床研究合作，针对肺癌丨产业新闻,7月29日，安领科生物宣布，与康方生物签署临床研究合作协议，共同推进安领科生物自主研发的 FGFR2b靶向抗体偶联药物（ADC） ALK201与康方生物的 PD-1/VEGF双抗 依沃西单抗在 鳞状非小细胞肺癌 中的联合治疗应用。 该研究是一项多中心、开放的2期临床试验，旨在评估该靶免联合疗法用于一线治疗局部晚期或转移性肺鳞癌患者的安全性和疗效。 该联合用药研究的新药临床试验申请（IND）已于近日,1. 创新药,0.5959,semantic_fallback,,
599a0a0b6bf0500a,12批集采明日开标！5亿注射剂突遭两地“停采”,另一边，近5亿规模的蔗糖铁注射液，在短短10天内被河北、上海接连暂停采购，而全行业仅有1家企业过评。 65个品种明日开标，其中有8个专利争议品种。 7月31日，第十二批国家集采将正式开标。,其他/综合,0.5976,semantic,,
f6e9ad5d08df2fd3,必扬医药超额完成近两亿元A轮融资，AI+分子设计与优化平台ExCEED价值加速兑现,成都必扬医药科技有限公司（简称“必扬医药”）今日宣布超额完成近两亿元人民币A轮融资。 本轮融资由君联资本与上海生物医药创新转化基金联合领投，康哲药业、丰雷资本、上海科创基金与港粤资本跟投，老股东源津创投与元生创投持续加码。 本轮资金将主要用于加速公司核心AI+分子设计与优化平台（ExCEED）的技术迭代，推进重点项目管线的临床与临床前开发，并进一步完善国际化研发及商务团队建设。,1.5 AI制药,0.5989,semantic_fallback,,
c785e64b559c18c1,申报价一经递交不可更改！第12批国采明日开标,本次集采规模空前，共纳入65个品种，覆盖高血压、糖尿病、肿瘤、抗感染等多个核心治疗领域，其中不乏沙库巴曲缬沙坦等销售额超10亿元的“大品种”。 联采办今日发布温馨提示，明确了现场报价流程、材料递交规范及达肝素注射剂报价细则等关键事项。 本次集采涉及两轮报价，耗时较长，请各企业代表预留充足时间，注意防暑，并务必仔细核对药品规格与申报价，避免因低级失误错失机会。,1.1 小分子创新药,0.5997,semantic_fallback,,
bc508c0fe1b83377,从“守门人”到“引路人”，药明康德DMPK的二十载创新之路 | Bilingual,从早期的化学合成服务，到贯穿研究（R）、开发（D）和生产（M）的一体化平台。 不断发展的，是规模与能力；始终坚守的，是梦想与承诺。 本系列文章将立足药明康德一体化CRDMO平台，系统讲述公司不断深化的能力和规模体系，以平台承载信任，持续赋能客户创新，共同推动更多突破性疗法走向病患。,1. 创新药,0.6001,semantic_fallback,,
810b5fc87276d038,暴跌65%！FDA公开质疑罕见病细胞疗法有效性,7月27日，美国食品药品监督管理局（FDA）在专家咨询委员会（Advisory Committee）召开前，公布了针对杜氏肌营养不良（Duchenne Muscular Dystrophy，DMD）细胞疗法 Deramiocel 的审评文件。 资本市场瞬间给出最真实的反应。 杜氏肌营养不良（DMD）是一种由 DMD 基因突变 引起的X连锁隐性遗传病，也是儿童最常见、最严重的遗传性肌营养不良之一。,1. 创新药,0.601,semantic_fallback,,
2dd74efffad30bb0,溢价138%，华润系56亿拿下农药厂！,2026年7月29日晚间，一笔横跨医药与农化两大领域的重磅交易浮出水面。 交易完成后，华润双鹤将成为利尔化学第一大股东并取得控制权，利尔化学实际控制人由中国工程物理研究院变更为中国华润有限公司。 华润双鹤：主业承压，转型迫在眉睫。,其他/综合,0.6011,semantic,,
f0c46f345e5f730e,明日，第十二批集采开标！（附竞争格局+挂网价+报量下载）,7 月 31 日， 第十二批国家集采正 式开标 。 中选品种的采购周期自中选结果执行之日起，至 2029 年 12 月 31 日。 本轮集采 共纳入了 65 个品种 ，其中包括 8 个存在专利争议的品种。,其他/综合,0.6022,semantic,,
1846e97336bf9079,赛诺菲公布2026年第二季度财报，全球销售额实现两位数强劲增长，上调全年业绩指引,赛诺菲是一家研发驱动、AI 赋能的生物制药公司，致力于焕发生命光彩并实现强劲增长。 作为改革开放后首批进入中国的跨国企业之一，赛诺菲于1982年便在中国建立了办公室，目前拥有从研发、生产制造到商业运营的端到端价值链，包括3家生产基地和4大研发基地，业务覆盖制药和疫苗。 赛诺菲与中国同心同行，致力于将创新药品和疫苗加速引进中国，造福更多中国百姓，也为合作伙伴、社区和员工创造更美好的生活。,其他/综合,0.6033,semantic,,
03c8a78df944c4ba,【首发】中美瑞康完成超2亿元融资，加速双模态小核酸平台及肝外递送系统临床落地,专访创始人李龙承,1.1 小分子创新药,0.6033,semantic,,
30ab3e04cb23bed9,刚刚，洛索洛芬钠贴剂，九典获批！,今天早上的文章刚刚提到，九典昨天攻坚 20年的1类中药贴膏椒七止痛凝胶贴膏获批，而另一款王牌产品也已经完成审评，马上就要出结果。 果不其然，刚刚发布的今日批准件——九典制药和广东仁想药业的洛索洛芬钠贴剂同日获批。 单从受理号看，广东仁想药业拿下了首仿，九典稍慢。,1.1 小分子创新药,0.6058,semantic_fallback,,
4977d4afa73802d2,反腐新政落地3个月，公立医院还敢抢临床项目吗？,今年，业务上的进展一直很顺利： 公立医院对高质量临床项目需求狂热 ，甚至有三甲医院打破数体制沉寂，亲自下场招募 BD 团队去抢夺药企项目。 直到五一新政之后：两高发布最严反腐新规，非国家工作人员受贿罪入罪标准下调至 3 万元，药企与代表行贿行为不再能轻易切割 ——很多工作上的安排因此变成了“再等等”。 之所以如此变天，是因为国内很多公立医院对于临床试验的内部监察体系还不完备。,其他/综合,0.6058,semantic,,
c38cec5217103c86,中晖药业盐酸多西环素出口东南亚，通辽已集聚圣雪大成、昶辉生物等规上企业27家，强力霉素、土霉素产量分别占到全国的70%和80%,从原粮到原料药，身价足足翻了100多倍。 通辽地处世界黄金玉米带，玉米是当之无愧的“铁杆庄稼”。 2025年全市粮食总产量达202.1亿斤，稳居内蒙古自治区第一，在全国粮食主产区首次实现200万亩规模“吨粮田”，创造了5项东北玉米高产纪录。,其他/综合,0.6059,semantic,,
5351d6b365e2135b,采访卡乐康中国总经理雷鹏：从缓控释到多肽制剂，药用辅料如何赋能下一代药物开发?,行业对于增溶、渗透性提升、缓控释、防潮、阻氧等功能的需求不断增加，辅料企业也正从单一材料供应商，向覆盖配方、包衣、包装及技术服务的一体化解决方案提供者转变。 多肽类药物对于氧气和湿度往往更为敏感，如何保障产品在有效期内的稳定性，也为辅料、包衣和包装技术提出了更高要求。 制药在线：随着生物制药、缓控释制剂、纳米制剂等新型制剂的快速发展，对功能性药用辅料的需求激增。,1.1 小分子创新药,0.6063,semantic_fallback,,
988f40b1626160ee,【年中盘点】2026 FDA上半年血液肿瘤新药获批汇总,2026年上半年，FDA持续加速血液肿瘤创新疗法落地，多款新药及新适应证获批，覆盖多个疾病领域。 双特异性抗体、ADC、BCL-2抑制剂及细胞治疗等创新技术不断拓展治疗边界，推动血液肿瘤诊疗迈向更精准、更高效的新阶段。 在此，Htology血液前沿特别梳理了2026年上半年FDA血液肿瘤领域重要获批进展，与读者一同回顾创新成果。,1. 创新药,0.6077,semantic_fallback,,
c8c7a893162d59c8,第十二批集采开标在即：8个专利争议品种照常入场，风险企业自担,第十二批国家药品集采即将开标， 65个品种 、据行业测算近600亿的市场规模吸引行业目光。 候选名单从最初77个收窄至65个，12个品种的出局轨迹，折射出国采底层逻辑正在转变：集采评判标尺，正由单纯考量“能不能降价”，转向综合权衡“应不应该纳入”。 第十二批集采的三重边界：专利、临床、供应。,其他/综合,0.614,semantic,,
d30b9fd089a7f64b,总裁专访 | 施旺：创新的底层逻辑，是回归需求与科学,这位制药行业领军人物的此次行程传递出明确信号：中国在生物医药领域取得的成就与转型速度令人瞩目，进一步坚定了赛诺菲持续投资并深化发展的决心。 作为赛诺菲大中华区负责人，施旺对赛诺菲中国市场的发展有着清晰的认知。 “中国宏观经济环境与生物医药产业正处于关键的转型阶段。”,1. 创新药,0.6191,semantic_fallback,,
776de6d40182a439,国金证券：医药产业研究深度——口服环肽：成药性验证元年，百亿美元赛道启幕,,1.1 小分子创新药,0.6198,semantic,,
1bf05e33c3b733bd,合规审计全程可追溯难？2026 医药营销智能风控落地全解,一面是万亿级市场的数字化洪流奔涌而来——2026年中国医药电商规模预计达到1.2万亿元，线上药品销售占比将突破30%，互联网医疗用户规模已超5亿。 全球医药营销市场也在同步扩张，2025年市场规模已达311亿美元，预计2026年将达到338亿美元。 另一面却是冰冷的数据反差：77%的药企营销无法有效触达目标医生；在大力布局多渠道营销的企业中，85%仍深陷数据孤岛，仅12%实现了全渠道数据打通。,其他/综合,0.6225,semantic,,
b70212575b678751,英矽智能发布业界首个“药物研发基准评估”,以 30 余个临床前候选药物研发验证和 12 年以上模型开发经验为支撑，英矽智能为前沿 AI 与基础模型建立真实世界盲测与公开排行榜。 随着通用型和垂直领域的 AI 模型快速迭代，并不断渗透药物研发的各类任务，制药行业正面临一个关键问题： 这些 AI 模型到底是具备真实新药研发能力，还是仅仅只是擅长做题应试？ 目前，大多数公开的 AI 评估标准都存在不同程度的数据污染问题，即模型可能通过提前记忆训,1.5 AI制药,0.6246,semantic_fallback,,
f71ef2a39d8dfaca,【十二批国采】明日开标！第12批国采重要提醒，这些细节千万别踩坑,第12批国采将于7月31日开始报价。 今天，国家组织药品联合采购办公室发布了开标前的温馨提示，为大家梳理了五大核心要点，参会企业请务必仔细核对。 一、 时间地点已明确，提前规划别迟到。,其他/综合,0.6251,semantic,,
d7d467e3d030b968,中美瑞康完成超2亿元新一轮融资，推进小核酸新药研发丨产业新闻,7月29日，中美瑞康（Ractigen Therapeutics）宣布完成超2亿元人民币新一轮融资。 本轮融资由国中资本领投，IDG资本、光大控股、金雨茂物、浦赢集团、苏高新金控等机构共同投资，老股东隆门资本持续三轮加注。 中美瑞康专注于小核酸创新药研发。,其他/综合,0.6251,semantic,,
52b8ab64d4348e66,上榜《财富》500强的药企，这些年都发生了什么变化？,2023-2026年《财富》中国500强医药企业排位持续分化，直观体现国内医药产业结构性升级。 四年间，国药、上药、广药等流通龙头稳居行业头部，民营及区域流通企业稳步上行，CXO、医疗器械企业凭借稳健经营穿越行业周期。 自2025年起，百济神州、恒瑞、中国生物制药等创新药企集中登榜，其中百济神州依托全球化商业化成果实现跨越式提升，成为核心亮点。,其他/综合,0.6264,semantic,,
e547036ee67a004f,昔日20亿净利润“跳水”首亏！105家药企成绩单出炉，海思科、汉森创新高，13家扭亏,近日，A股上市公司2026年中报披露已正式拉开帷幕。 目前，医药企业已有超过100家披露业绩情况，超6成报喜。 6家净利润超过10亿元， 海思科、 华海药业、翰宇药业、汉森制药、科源制药等创新高。,其他/综合,0.6278,semantic,,
f50ce735efbff8b7,投资1.4亿，天辰齐翔新材料1.2万吨3-甲基吡啶项目,【 原料药情报局 】 获悉：近日，关于天辰齐翔新材料有限公司医药中间体项目在相关网站公示。 项目名称：天辰齐翔新材料有限公司医药中间体项目。 建设内容：项目位于齐鲁化学工业区天辰齐翔齐翔新材料有限公司厂区内，占地约6000平方米。,其他/综合,0.63,semantic,,
8b0715371424423a,国家医保局披露某医院原药剂科主任被药企拉拢腐蚀过程,7月28日，国家医疗保障局发文披露某三甲医院原药剂科主任被药企拉拢腐蚀的经过。 截至2022年，张某坚利用担任郑州大学第一附属某某医院药剂科副主任、主任，药学部副主任、主任等职务便利，为他人在新药品进入采购目录审批，办理药品转配送公司手续、医疗器械销售、药品回款等方面提供帮助， 非法收受药品、医疗器械销售商现金、购物卡等财物共计人民币2547.5万元，美元1万元。 张某坚收受的最大一笔金额来自药品,其他/综合,0.6337,semantic,,
1ef6602c33cff691,AI 自研泛 TEAD 抑制剂斩获 FDA 快速通道认定,7月29日，英矽智能宣布，其自研AI驱动的潜在同类最佳创新泛TEAD抑制剂ISM6331已获得美国食品药品监督管理局（FDA）授予的快速通道资格（FTD），用于治疗既往接受过抗PD-1抗体治疗（无论是否联合抗CTLA-4抗体治疗）及含铂化疗后疾病进展的、不可切除恶性胸膜间皮瘤成年患者。 此前，FDA于2024年6月针对同一适应症授予ISM6331孤儿药资格（ODD）；并于2023年2月授予英矽智能,1. 创新药,0.6349,semantic_fallback,,
6ec5306485b237cd,又一药企生产劣药被罚→,摘要：2026年07月29日， 湖北药监局发布了行政处罚公示， 武汉太福制药有限公司因生产销售劣药被罚 。 行政处罚决定书文号： 鄂药监鄂州处罚1号。 主要违法事实： 武汉太福制药有限公司生产、销售劣药生脉饮(党参方)(批号:240710)行为违反了《中华人民共和国药品管理法》)第九十八条第一款、第三款第(七)项的规定。,其他/综合,0.6351,semantic,,
4b9e34df569b434e,创新加速度 | 潜在FIC前列腺癌三抗TCE HLX3902（STEAP1×CD3×CD28）完成全球首例患者给药,2026年7月30日 – 复宏汉霖（2696.HK）宣布，基于公司自主创新型免疫细胞衔接器（Immune cell engager）平台开发的第二款创新T细胞衔接器（T cell engager，TCE）HLX3902（STEAP1×CD3×CD28三特异性抗体）用于转移性去势抵抗性前列腺癌（mCRPC）及其他晚期实体瘤治疗的I期临床研究(HLX3902-FIH101)于中国境内完成全球首例患者给,1.5 AI制药,0.6372,semantic,,
80dfe9a58385055c,第四批全国中成药集采中选品种供应清单公布,二次分量即将开启：全国中成药集采中选品种供应清单公布。 根据《全国中成药采购联盟集中采购文件（ZCYLM-2026-1)》和《全国中成药采购联盟集中采购文件（第二批接续）（ZCYLM-2026-2）》规定，联合采购办公室开展了相关药品集中采购工作，现公布中选品种供应清单（含中选的报价代表品和非代表品）。 附件：1.全国中成药采购联盟集中采购（ZCYLM-2026-1）中选品种供应清单。,其他/综合,0.6466,semantic,,
8fff4f70be41aaf2,「最新融资」五针松医药：完成数千万元天使轮融资，加速打造新一代超长效多肽药物平台,近日， 致力于开发新一代超长效多肽创新药的五针松医药（深圳）有限公司完成数千万元人民币天使轮融资 。 募集资金将重点用于推进核心管线TPM004的IND申报及I期临床研究，同时进一步完善PepTetris™超长效多肽平台 。 五针松医药成立于2024年12月，是深圳湾实验室重点孵化的创新企业，聚焦肥胖症、2型糖尿病、非酒精性脂肪性肝病等代谢类疾病领域 。,1.1 小分子创新药,0.6482,semantic,,
8b47c4cd4215b415,兰升生物子公司牵头苯唑草酮与环磺酮中间体技术应用，获批内蒙古科技重大专项,该项目瞄准HPPD抑制剂类除草剂关键中间体合成领域长期存在的高污染、高风险、低效率等行业共性瓶颈，以多取代苯环官能团精准构建、高危反应过程安全强化、传统高污染工艺绿色替代及千吨级产业化落地为核心攻关目标，系统开发苯唑草酮与环磺酮关键中间体绿色连续化合成关键技术。 项目落地后，将实现HPPD类除草剂原药生产过程的高选择性、低成本与规模化量产，达成产品收率与纯度双提升、三废排放量大幅削减、单位产品能耗,其他/综合,0.6505,semantic,,
01f4ca078a489ec1,7500万美元融资落地！泽萃生物完成战略升级，以干细胞平台开拓肿瘤与代谢疾病新赛道,2026年 7月29日， 上海泽萃生物正式对外披露新一轮融资消息，本轮融资总额达7500万美元 ，由多家海外专业投资机构联合出资，为公司战略转型提供充足资本支撑。 资金投向有着清晰且聚焦的规划： 全部倾斜于 肿瘤、内分泌代谢性疾病 两大核心赛道 ，重点深耕疾病底层发病机理研究，搭建个体化细胞治疗研发体系，突破临床级细胞制备、体内安全调控等核心技术瓶颈，加速多管线创新疗法从实验室动物模型验证推进至人,1. 创新药,0.6528,semantic_fallback,,
ce39fcad0ee5cd87,CPIC 2026丨同写意与BridgeBio Global达成战略合作,7 月 24 日， 首届中国新药全球会议（CPIC 2026）期间 ，中国领先生物医药创新生态平台同写意 （ TONACEA ） 与中美生物科技创新国际 BD 平台 BridgeBio Global ，正式签署战略合作协议。 这一合作的达成，标志着中美医药跨境合作从 “ 单点突破 ” 走向 “ 系统集成 ” 的范式转变。 双方将共同构筑一个端到端的中美医药价值创造平台，推动中国创新管线与美国研发、,其他/综合,0.6529,semantic,,
25e641e167737152,恒瑞、福元新药申报上市，艾伯维重磅药物斩获2项新适应症,恒瑞医药HER3 ADC申报上市。 7 月 29 日， 国家药监局药审中心（ CDE ） 官网显 示，恒瑞医药的注射用瑞康芦泽妥塔单抗（ SHR-A2009 ）上市申请获受理。 根据临床试验进展，推测 其 适应症为 EGFR 突变晚期非小细胞肺癌。,1.1 小分子创新药,0.6544,semantic,,
6444b1ddca3bd413,从关系驱动到价值驱动：2026年医药行业的生死线,如果你是医药行业从业者，2026年5月1日之后，有一件事必须重新评估：过去很多被视为“行业惯例”的动作，正在变成清晰的刑事风险。 我在给河南大学药学院校友会做年度政策分享时，连续两年都讲过同一个判断：。 中国新医改大体经历三个阶段：可及性、可支付性、价值医疗。,其他/综合,0.6557,semantic,,
1e822db525f38a5e,关于公布第12批国家组织药品集中带量采购企业相关信息的通知,现公布已通过第12批国家组织药品集中带量采购信息审核的企业相关信息，包括企业关联关系、每品种各厂牌的全国填报需求量（折算至可比规格）和同品种各厂牌全国填报需求量的平均值（详见附件）。 认定存在关联关系的企业可组成联合体申报。 附件： 第12批国家组织药品集中带量采购企业相关信息表。,其他/综合,0.658,semantic,,
c294f36b6fd317ac,企业动态 | 斯丹姆助力华熙生物含盐酸利多卡因注射用交联透明质酸凝胶获批,2026年7月29日，华熙生物科技股份有限公司（以下简称“华熙生物”）申报的“含盐酸利多卡因注射用交联透明质酸钠凝胶”成功获国家药品监督管理局批准上市！ 该产品适用于18岁以上手背部需要增加组织容量的人群，用于手背部真皮深层注射，以改善手部皮肤外观。 斯丹姆作为华熙生物的合作伙伴，为该项目提供了涵盖策略制定、试验设计、项目管理运营的全周期临床服务。,其他/综合,0.6585,semantic,,
bcbe88cdec2f0765,广东发布中药传承创新成绩单，辽宁启动制定海洋药物标准工作,7个新药、16个“岭南名方”、388个标准…… 广东中药传承创新成绩单发布。 7 月 28 日，广东省药监局召开 “ 中药传承创新发展工作成效 ” 专题 新闻 发布会。,其他/综合,0.6597,semantic,,
5c80a9a3ec606ec7,第12批药品集采：870家申报，170家有退路,它没有标题党式的字眼，叫《第12批国家组织药品集中带量采购企业相关信息表》——870行，每一行是一个申报厂牌。 第12批设了三层复活机制，其中最实在的一层是规则三（3.1.6.1）：没能入围的企业，如果本厂牌全国报量不低于同品种各厂牌报量的平均值，接受不高于锚点①×1.8的价格，仍可按价格梯度拿到30%、50%或80%的带量。 把全部870个申报厂牌逐条比对，结果是：。,其他/综合,0.6647,semantic,,
040e0d2145d86c4e,56.56亿元！溢价138%！利尔化学控制权交易落定华润双鹤,近日，利尔化学股份有限公司（简称″利尔化学″）控股股东协议转让事宜取得关键进展。 2026年7月29日，利尔化学控股股东四川久远投资控股集团有限公司及其一致行动人四川化材科技有限公司，与华润双鹤药业股份有限公司（简称"华润双鹤"）签署附生效条件的《股份转让协议》。 久远集团、化材科技仍将合计保留8.70%股权。,其他/综合,0.6654,semantic,,
d1670a65240b23be,【十二批国采】企业相关信息公布，7月31日开标在即，竞争格局正式形成！,7月28日，上海阳光采购网公布 《第12批国家组织药品集中带量采购企业相关信息的通知》 （以下简称《通知》），本次公示在 开标前确认申报企业信息 ，保障7月31日开标合规落地。 《通知》明确了此次国采已通过信息审核的企业相关信息，包括 企业关联关系、各品种各厂牌的全国填报需求量（折算至可比规格）和同品种各厂牌全国填报需求量的平均值 。 企业联合申报承诺和供应清单模块 操作时间节点： 2026年7月,其他/综合,0.6654,semantic,,
2ce317212c6b338b,采访前华海药业中央研究院执行院长陈洪：仿制药转型不是盲目创新，复杂制剂或成关键路径,制药在线：您在 Teva 、强生等全球药企工作多年，也深度参与中国药企的发展。 您认为，仿制药企业是否必须转型创新药才能生存？ 在集采常态化和一致性评价高压下，中国仿制药企业还有多大生存空间。,其他/综合,0.6674,semantic,,
929b773ac0525344,【首发】必扬医药超额完成近两亿元A轮融资，AI+分子设计与优化平台ExCEED价值加速兑现,持续推进管线和技术迭代,1.5 AI制药,0.6707,semantic,,
95ef1c4b1041c169,写在集采、国谈及基药的边上,7月末，8月初，应该是2026年最重要的时间节点， 7月31日第12批国采将报价，而国谈目前已经完成综合评审进入关键的专家测算阶段，预计10月份最迟11月，就可以知道医保目录调整后的全貌。 两大用药板块集采与国谈，集采产品前11批490个品种，第12批65个品种，不出意外的话，明天累计将有555个集采品种，供医疗机构使用；而国谈每年固定一轮，数量也将达到或超过600个。 如何落地，成为影响公立医疗,其他/综合,0.6776,semantic,,
1d705a10b2abe027,石药独家过评，普德被暂停采购！,2026年7月28日，上海阳光医药采购网公示，上海市医药集中招标采购事务管理所发布通知， 根据山西省药品监督管理局发布的《山西省药品监督管理局药品GMP符合性检查结果通告》，自2026年7月29日0时起暂停 山西普德药业有限公司生产的 蔗糖铁注射液 采购资格， 涉及规格为： 5ml:0.1g*1支/支，安瓿 。 值得一提的是， 2026年7月17日， 河北省药品器械集中采购中心发布通知， 山西普德,其他/综合,0.6778,semantic,,
2abf0837e017658c,第12批药品国采这些厂牌有复活资格！,近日，上海阳光医药采购网已发布12批国采正式标书和相关产品全国报量数据，并公示各组产品报量平均值，标黄色厂牌部分为有复活资格厂牌。 （ 因数据量较大，难免有误，仅供学习交流，不作为任何投资建议 ）。 3.1.6.1 有效申报但未入围的企业，同时满足 本厂牌全国填报需求量（折算至可比规格，下同）≥同品种各厂牌全国填报需求量的平均值 、非同品种最高顺位、接受不高于“锚点价格①×1.8”且低于最高有效申,其他/综合,0.6782,semantic,,
bda1b91000d8e7e4,第四批中成药集采中选品种，被取消中选资格,7月30日，全国中成药联采办发出公告，取消山西铭羽生物科技有限公司利肺片中选产品中选资格。 该公告显示，山西铭羽生物科技有限公司利肺片为全国中成药联采第四批中选产品。 利肺片上市许可持有人现为山西时代康华药业有限公司，该企业于2026年4月2日向国家药品监督管理局提出变更申请，于2026年6月4日经国家药品监督管理局批准变更。,其他/综合,0.6814,semantic,,
d20a3b0defae1a13,首家上市被拒，长春金赛抢首仿！,7月27日，国内首家申报褪黑素颗粒仿制药上市的企业——宿州亿帆药业，收到通知件（规格1g:2mg，包装100g/瓶/盒）。 市场具有差异 化、竞争不充分，且高难度的女性和儿童用药。 女性和儿童用药，一直是金赛最擅长的舒适区。,其他/综合,0.685,semantic,,
679cdec93b532bd1,【首发】健达九州完成数亿元人民币A轮融资，推进脑疾病的精准疗法加速上市,本轮融资将全面加速公司在神经系统精准调控领域的研发布局，助力攻克重大中枢神经系统及眼科疾病。,1. 创新药,0.6884,semantic_fallback,,
